Date,SPY,AAPL,GOOGL,NVDA
2021-07-14,414.7035217285156,146.31312561035156,127.7738037109375,19.802637100219727
2021-07-15,413.2870788574219,145.65585327148438,126.54625701904297,18.929107666015625
2021-07-16,410.0453796386719,143.60560607910156,126.51139068603516,18.12542724609375
2021-07-19,403.9898681640625,139.7405548095703,124.12802124023438,18.742969512939453
2021-07-20,409.7792053222656,143.3701629638672,125.7536392211914,18.575544357299805
2021-07-21,413.096923828125,142.6344451904297,127.08830261230469,19.371986389160156
2021-07-22,413.9620056152344,144.0078125,127.95763397216797,19.555622100830078
2021-07-23,418.2207336425781,145.7343292236328,132.5345458984375,19.519691467285156
2021-07-26,419.24749755859375,146.15615844726562,133.55087280273438,19.256214141845703
2021-07-27,417.3367614746094,143.97837829589844,131.42356872558594,19.170379638671875
2021-07-28,417.1656188964844,142.22239685058594,135.60243225097656,19.464801788330078
2021-07-29,418.895751953125,142.869873046875,135.28707885742188,19.623491287231445
2021-07-30,416.8614196777344,143.08567810058594,134.2398681640625,19.4608097076416
2021-08-02,415.9868469238281,142.75216674804688,134.367431640625,19.71131706237793
2021-08-03,419.3710632324219,144.5571746826172,135.14010620117188,19.77618980407715
2021-08-04,417.3082580566406,144.1549530029297,134.63742065429688,20.234291076660156
2021-08-05,419.95098876953125,144.26287841796875,135.7593536376953,20.59657859802246
2021-08-06,420.6448669433594,143.57513427734375,135.24819946289062,20.326112747192383
2021-08-09,420.3027038574219,143.52606201171875,136.41845703125,20.255252838134766
2021-08-10,420.8255310058594,143.0446319580078,136.31285095214844,19.896955490112305
2021-08-11,421.8711853027344,143.30006408691406,135.78677368164062,19.660419464111328
2021-08-12,423.1355895996094,146.27687072753906,136.69845581054688,19.866012573242188
2021-08-13,423.9056396484375,146.48321533203125,137.23001098632812,20.148460388183594
2021-08-16,424.90374755859375,148.46775817871094,137.8099365234375,19.910924911499023
2021-08-17,422.1184387207031,147.55409240722656,136.16787719726562,19.419891357421875
2021-08-18,417.4983825683594,143.79127502441406,134.9597625732422,19.00271224975586
2021-08-19,418.1447448730469,144.12533569335938,135.18992614746094,19.759225845336914
2021-08-20,421.47198486328125,145.5891876220703,136.93312072753906,20.77522850036621
2021-08-23,425.1795349121094,147.08251953125,139.5356903076172,21.914995193481445
2021-08-24,425.8543701171875,146.9940948486328,140.7512664794922,21.750314712524414
2021-08-25,426.74798583984375,145.75619506835938,141.56581115722656,22.169492721557617
2021-08-26,424.22882080078125,144.95059204101562,140.92962646484375,22.024782180786133
2021-08-27,428.0218200683594,145.99200439453125,143.48385620117188,22.591663360595703
2021-08-30,429.9040832519531,150.43264770507812,144.0682373046875,22.64356231689453
2021-08-31,429.2671203613281,149.16529846191406,144.1748504638672,22.34510040283203
2021-09-01,429.4952697753906,149.83335876464844,144.69097900390625,22.400997161865234
2021-09-02,430.8167419433594,150.95333862304688,142.7694549560547,22.356075286865234
2021-09-03,430.712158203125,151.5919647216797,143.22032165527344,22.802282333374023
2021-09-07,429.17205810546875,153.9399871826172,143.75936889648438,22.62160301208496
2021-09-08,428.6492004394531,152.38772583007812,143.17198181152344,22.29918098449707
2021-09-09,426.8145446777344,151.365966796875,143.0225372314453,22.137468338012695
2021-09-10,423.4493408203125,146.35546875,140.36715698242188,22.437929153442383
2021-09-13,424.5329895019531,146.92530822753906,141.8184051513672,22.112510681152344
2021-09-14,422.24200439453125,145.52041625976562,142.02963256835938,22.202350616455078
2021-09-15,425.76885986328125,146.4144287109375,143.90782165527344,22.30117416381836
2021-09-16,425.09393310546875,146.17860412597656,143.09127807617188,22.202350616455078
2021-09-17,420.9530029296875,143.49656677246094,140.29144287109375,21.8609619140625
2021-09-20,413.9339904785156,140.43128967285156,138.21844482421875,21.075366973876953
2021-09-21,413.54296875,140.91270446777344,138.5308074951172,21.208127975463867
2021-09-22,417.57696533203125,143.29022216796875,139.77679443359375,21.901887893676758
2021-09-23,422.65057373046875,144.2530517578125,140.7059326171875,22.441923141479492
2021-09-24,423.34674072265625,144.34146118164062,141.70132446289062,22.041637420654297
2021-09-27,422.1355895996094,142.81866455078125,140.5624542236328,21.621389389038086
2021-09-28,413.6287536621094,139.41934204101562,135.33938598632812,20.662099838256836
2021-09-29,414.3249816894531,140.32327270507812,133.8682098388672,20.480430603027344
2021-09-30,409.260986328125,139.01661682128906,133.1931610107422,20.67906951904297
2021-10-01,414.12469482421875,140.1464080810547,136.0498046875,20.705026626586914
2021-10-04,408.7841796875,136.69801330566406,133.1767120361328,19.69682502746582
2021-10-05,413.03753662109375,138.63343811035156,135.53167724609375,20.4145450592041
2021-10-06,414.754150390625,139.50782775878906,137.06809997558594,20.66309928894043
2021-10-07,418.3399963378906,140.7751922607422,138.7221221923828,21.037431716918945
2021-10-08,417.57696533203125,140.39202880859375,139.28060913085938,20.793865203857422
2021-10-11,414.5538330078125,140.30360412597656,138.4122314453125,20.65810775756836
2021-10-12,413.5333557128906,139.02639770507812,135.95614624023438,20.6341495513916
2021-10-13,415.0211181640625,138.4369354248047,137.08505249023438,20.901670455932617
2021-10-14,422.0021057128906,141.2369384765625,140.6411590576172,21.707231521606445
2021-10-15,425.2159729003906,142.2979736328125,140.8573760986328,21.823028564453125
2021-10-18,426.47479248046875,143.97796630859375,142.2622833251953,22.18238639831543
2021-10-19,429.76507568359375,146.14918518066406,142.71961975097656,22.250268936157227
2021-10-20,431.4530029296875,146.64041137695312,141.25692749023438,22.063600540161133
2021-10-21,432.5782775878906,146.8565216064453,141.37351989746094,22.651546478271484
2021-10-22,432.1300964355469,146.0803985595703,137.06959533691406,22.685487747192383
2021-10-25,434.4475402832031,146.0312957763672,136.95054626464844,23.124706268310547
2021-10-26,434.83856201171875,146.69932556152344,138.80532836914062,24.672935485839844
2021-10-27,432.9121398925781,146.23760986328125,145.68936157226562,24.40741729736328
2021-10-28,437.0892639160156,149.892333984375,145.32220458984375,24.89653968811035
2021-10-29,437.9761962890625,147.17092895507812,147.51126098632812,25.52142333984375
2021-11-01,438.7294921875,146.3456573486328,142.9786834716797,25.78095817565918
2021-11-02,440.50341796875,147.3870849609375,144.90719604492188,26.35393524169922
2021-11-03,443.1927490234375,148.83126831054688,146.06849670410156,26.55058479309082
2021-11-04,445.2813720703125,148.31057739257812,147.73194885253906,29.74787712097168
2021-11-05,446.8262634277344,148.84185791015625,148.31436157226562,29.698963165283203
2021-11-08,447.207763671875,148.01541137695312,148.49270629882812,30.749094009399414
2021-11-09,445.7296142578125,148.37945556640625,148.38063049316406,30.60235023498535
2021-11-10,442.1437683105469,145.5360107421875,145.3665313720703,29.4064884185791
2021-11-11,442.2867736816406,145.48683166503906,145.239990234375,30.335824966430664
2021-11-12,445.6246337890625,147.5726318359375,148.14097595214844,30.335824966430664
2021-11-15,445.7772216796875,147.58248901367188,147.91578674316406,29.97147560119629
2021-11-16,447.54156494140625,148.5663604736328,147.34188842773438,30.149158477783203
2021-11-17,446.45440673828125,151.01622009277344,147.5122528076172,29.208839416503906
