Date,AAPL,SPY,NVDA,AMZN
2023-06-08,179.01446533203125,418.9447937011719,38.488990783691406,124.25
2023-06-09,179.40106201171875,419.6965026855469,38.748844146728516,123.43000030517578
2023-06-12,182.20669555664062,423.5039367675781,39.46045684814453,126.56999969482422
2023-06-13,181.7308349609375,426.29608154296875,40.99961853027344,126.66000366210938
2023-06-14,182.36534118652344,426.8037109375,42.973533630371094,126.41999816894531
2023-06-15,184.4075927734375,432.0950927734375,42.629730224609375,127.11000061035156
2023-06-16,183.32699584960938,430.6232604980469,42.66870880126953,125.48999786376953
2023-06-20,183.4162139892578,428.38909912109375,43.784095764160156,125.77999877929688
2023-06-21,182.375244140625,426.19415283203125,43.02151107788086,124.83000183105469
2023-06-22,185.38906860351562,427.73260498046875,43.001529693603516,130.14999389648438
2023-06-23,185.0718231201172,424.49896240234375,42.185970306396484,129.3300018310547
2023-06-26,183.67396545410156,422.76458740234375,40.609825134277344,127.33000183105469
2023-06-27,186.43994140625,427.3994445800781,41.8531494140625,129.17999267578125
2023-06-28,187.6196746826172,427.6150207519531,41.094566345214844,129.0399932861328
2023-06-29,187.9567413330078,429.3004455566406,40.79972839355469,127.9000015258789
2023-06-30,192.29901123046875,434.366455078125,42.27891540527344,130.36000061035156
2023-07-03,190.80201721191406,434.8661804199219,42.38985824584961,130.22000122070312
2023-07-05,189.68173217773438,434.2195129394531,42.293914794921875,130.3800048828125
2023-07-06,190.15762329101562,430.8192443847656,42.08002853393555,128.36000061035156
2023-07-07,189.03733825683594,429.7315979003906,42.47980499267578,129.77999877929688
2023-07-10,186.9851837158203,430.8192443847656,42.156986236572266,127.12999725341797
2023-07-11,186.45974731445312,433.5628967285156,42.38186264038086,128.77999877929688
2023-07-12,188.1351776123047,437.0513610839844,43.878047943115234,130.8000030517578
2023-07-13,188.89854431152344,440.5201721191406,45.95191955566406,134.3000030517578
2023-07-14,189.0472869873047,440.24578857421875,45.44419479370117,134.67999267578125
2023-07-17,192.31883239746094,441.7744445800781,46.43565368652344,133.55999755859375
2023-07-18,192.0610809326172,445.0570373535156,47.46808624267578,132.8300018310547
2023-07-19,193.4192657470703,446.0467834472656,47.05131530761719,135.36000061035156
2023-07-20,191.46624755859375,443.0874938964844,45.49516677856445,129.9600067138672
2023-07-21,190.2864990234375,443.0874938964844,44.28482437133789,130.0
2023-07-24,191.0895233154297,445.06683349609375,44.5876579284668,128.8000030517578
2023-07-25,191.9520263671875,446.2819519042969,45.65407943725586,129.1300048828125
2023-07-26,192.82444763183594,446.3505554199219,45.42720031738281,128.14999389648438
2023-07-27,191.5554656982422,443.3912658691406,45.87495803833008,128.25
2023-07-28,194.14300537109375,447.732177734375,46.72449493408203,132.2100067138672
2023-07-31,194.75765991210938,448.5846862792969,46.70349884033203,133.67999267578125
2023-08-01,193.92486572265625,447.301025390625,46.48162841796875,131.69000244140625
2023-08-02,190.92100524902344,441.0787353515625,44.244850158691406,128.2100067138672
2023-08-03,189.52313232421875,439.81463623046875,44.4907112121582,128.91000366210938
2023-08-04,180.4221954345703,437.8254699707031,44.65562438964844,139.57000732421875
2023-08-07,177.3092803955078,441.6470642089844,45.3922233581543,142.22000122070312
2023-08-08,178.25108337402344,439.7264709472656,44.63963317871094,139.94000244140625
2023-08-09,176.65496826171875,436.78680419921875,42.530784606933594,137.85000610351562
2023-08-10,176.43682861328125,436.9435729980469,42.364871978759766,138.55999755859375
2023-08-11,176.49639892578125,436.68878173828125,40.83271026611328,138.41000366210938
2023-08-14,178.15428161621094,439.099365234375,43.7291259765625,140.57000732421875
2023-08-15,176.1588897705078,433.9843444824219,43.9160270690918,137.6699981689453
2023-08-16,175.28529357910156,430.7996520996094,43.46227264404297,135.07000732421875
2023-08-17,172.73397827148438,427.51702880859375,43.32034683227539,133.97999572753906
2023-08-18,173.22042846679688,427.7228088378906,43.27537155151367,133.22000122070312
2023-08-21,174.5605926513672,430.50567626953125,46.941375732421875,134.67999267578125
2023-08-22,175.94049072265625,429.339599609375,45.64308166503906,134.25
2023-08-23,179.80218505859375,434.1214904785156,47.09029769897461,135.52000427246094
2023-08-24,175.0966796875,428.10491943359375,47.137264251708984,131.83999633789062
2023-08-25,177.31045532226562,431.1230163574219,45.99289321899414,133.25999450683594
2023-08-28,178.87896728515625,433.8569641113281,46.809444427490234,133.13999938964844
2023-08-29,182.78033447265625,440.1282043457031,48.757381439208984,134.91000366210938
2023-08-30,186.28466796875,441.9410400390625,49.23712158203125,135.07000732421875
2023-08-31,186.5030517578125,441.2942810058594,49.32807540893555,138.00999450683594
2023-09-01,188.0814971923828,442.1174011230469,48.4825325012207,138.1199951171875
2023-09-05,188.3197479248047,440.20660400390625,48.521514892578125,137.27000427246094
2023-09-06,181.5791473388672,437.247314453125,47.0391960144043,135.36000061035156
2023-09-07,176.26808166503906,435.9048767089844,46.21957778930664,137.85000610351562
2023-09-08,176.883544921875,436.5614013671875,45.55088424682617,138.22999572753906
2023-09-11,178.05499267578125,439.4325256347656,45.15707015991211,143.10000610351562
2023-09-12,175.0172576904297,437.02197265625,44.84920883178711,141.22999572753906
2023-09-13,172.9424591064453,437.531494140625,45.46392822265625,144.85000610351562
2023-09-14,174.46133422851562,441.3040771484375,45.55988693237305,144.72000122070312
2023-09-15,173.73663330078125,435.98712158203125,43.87966537475586,140.38999938964844
2023-09-18,176.6750946044922,436.2427978515625,43.94562911987305,139.97999572753906
2023-09-19,177.76710510253906,435.338134765625,43.49983596801758,137.6300048828125
2023-09-20,174.21315002441406,431.3359069824219,42.21943283081055,135.2899932861328
2023-09-21,172.66448974609375,424.2066345214844,40.99799728393555,129.3300018310547
2023-09-22,173.51824951171875,423.2527770996094,41.59071731567383,129.1199951171875
2023-09-25,174.79885864257812,425.0326232910156,42.20243835449219,131.27000427246094
2023-09-26,170.7088623046875,418.78839111328125,41.89158630371094,125.9800033569336
2023-09-27,169.18995666503906,418.95550537109375,42.448326110839844,125.9800033569336
2023-09-28,169.44808959960938,421.3843688964844,43.069034576416016,125.9800033569336
2023-09-29,169.96429443359375,420.3617248535156,43.47884750366211,127.12000274658203
2023-10-02,172.48580932617188,420.1945495605469,44.76124954223633,129.4600067138672
2023-10-03,171.14561462402344,414.56976318359375,43.4968376159668,124.72000122070312
2023-10-04,172.39646911621094,417.5887145996094,44.020599365234375,127.0
2023-10-05,173.6373748779297,417.4313659667969,44.66729736328125,125.95999908447266
2023-10-06,176.1986083984375,422.3874206542969,45.74079895019531,127.95999908447266
2023-10-09,177.68768310546875,425.0915832519531,45.252017974853516,128.25999450683594
2023-10-10,177.09205627441406,427.3041687011719,45.77678298950195,129.47999572753906
2023-10-11,178.49179077148438,429.05450439453125,46.78432083129883,131.8300018310547
2023-10-12,179.39517211914062,426.4388122558594,46.923248291015625,132.3300018310547
2023-10-13,177.5487060546875,424.31475830078125,45.439937591552734,129.7899932861328
2023-10-16,177.41964721679688,428.7792053222656,46.073646545410156,132.5500030517578
2023-10-17,175.86105346679688,428.7595520019531,43.91764450073242,131.47000122070312
2023-10-18,174.5605926513672,423.0462341308594,42.17645263671875,128.1300048828125
2023-10-19,174.18338012695312,419.3292236328125,42.08149719238281,128.39999389648438
2023-10-20,171.62213134765625,414.1764221191406,41.367828369140625,125.16999816894531
2023-10-23,171.74127197265625,413.4585876464844,42.95509338378906,126.55999755859375
2023-10-24,172.1780548095703,416.5758361816406,43.642765045166016,128.55999755859375
2023-10-25,169.8551025390625,410.5970764160156,41.7596435546875,121.38999938964844
2023-10-26,165.67572021484375,405.6803283691406,40.30731964111328,119.56999969482422
2023-10-27,166.9960479736328,403.8414611816406,40.481239318847656,127.73999786376953
2023-10-30,169.05096435546875,408.6697082519531,41.14193344116211,132.7100067138672
2023-10-31,169.52749633789062,411.2362060546875,40.7611083984375,133.08999633789062
2023-11-01,172.70420837402344,415.62200927734375,42.305397033691406,137.0
2023-11-02,176.27801513671875,423.58709716796875,43.485843658447266,138.07000732421875
2023-11-03,175.36468505859375,427.45166015625,44.98414993286133,138.60000610351562
2023-11-06,177.92593383789062,428.4350280761719,45.729801177978516,139.74000549316406
2023-11-07,180.4970703125,429.6543273925781,45.933712005615234,142.7100067138672
2023-11-08,181.55929565429688,429.968994140625,46.55242156982422,142.0800018310547
2023-11-09,181.08279418945312,426.6158142089844,46.92824935913086,140.60000610351562
2023-11-10,185.2875518798828,433.2730712890625,48.3126106262207,143.55999755859375
2023-11-13,183.69711303710938,432.8600769042969,48.59747314453125,142.58999633789062
2023-11-14,186.3213348388672,441.2578430175781,49.632991790771484,145.8000030517578
2023-11-15,186.88792419433594,442.1920471191406,48.865352630615234,143.1999969482422
2023-11-16,188.5778045654297,442.73291015625,49.45707702636719,142.8300018310547
2023-11-17,188.5579071044922,443.2835693359375,49.27516174316406,145.17999267578125
2023-11-20,190.3074188232422,446.6958312988281,50.385650634765625,146.1300048828125
2023-11-21,189.50225830078125,445.72222900390625,49.920860290527344,143.89999389648438
2023-11-22,190.1682586669922,447.443115234375,48.69342803955078,146.7100067138672
2023-11-24,188.83624267578125,447.71844482421875,47.753868103027344,146.74000549316406
2023-11-27,188.65731811523438,446.9121398925781,48.21965789794922,147.72999572753906
2023-11-28,189.263671875,447.3546142578125,47.79884338378906,147.02999877929688
2023-11-29,188.2398223876953,447.03997802734375,48.117698669433594,146.32000732421875
2023-11-30,188.8163604736328,448.8001403808594,46.74833297729492,146.08999633789062
2023-12-01,190.0986785888672,451.4552001953125,46.74333572387695,147.02999877929688
2023-12-04,188.29946899414062,449.0853271484375,45.488914489746094,144.83999633789062
2023-12-05,192.26565551757812,448.9968566894531,46.548519134521484,146.8800048828125
2023-12-06,191.1722412109375,447.1875,45.48591613769531,144.52000427246094
2023-12-07,193.11058044433594,450.5996398925781,46.57851028442383,146.8800048828125
2023-12-08,194.54197692871094,452.5368957519531,47.48816680908203,147.4199981689453
2023-12-11,192.027099609375,454.2970275878906,46.6094970703125,145.88999938964844
2023-12-12,193.5479736328125,456.3719787597656,47.63911056518555,147.47999572753906
2023-12-13,196.77854919433594,462.6654052734375,48.069950103759766,148.83999633789062
2023-12-14,196.92767333984375,464.1502380371094,48.33184814453125,147.4199981689453
2023-12-15,196.39089965820312,463.385986328125,48.871646881103516,149.97000122070312
2023-12-18,194.7209014892578,465.9925842285156,50.058204650878906,154.07000732421875
2023-12-19,195.7646484375,468.82623291015625,49.58537673950195,153.7899932861328
2023-12-20,193.66725158691406,462.32958984375,48.09293746948242,152.1199951171875
2023-12-21,193.5181121826172,466.71331787109375,48.97161102294922,153.83999633789062
2023-12-22,192.44459533691406,467.65130615234375,48.81167221069336,153.4199981689453
2023-12-26,191.8978729248047,469.6259765625,49.260498046875,153.41000366210938
2023-12-27,191.99725341796875,470.4750671386719,49.39844512939453,153.33999633789062
2023-12-28,192.4246826171875,470.6528015136719,49.50341033935547,153.3800048828125
2023-12-29,191.38096618652344,469.290283203125,49.50341033935547,151.94000244140625
2024-01-02,184.53208923339844,466.6639709472656,48.14991760253906,149.92999267578125
2024-01-03,183.15040588378906,462.8528747558594,47.551143646240234,148.47000122070312
2024-01-04,180.82435607910156,461.3619689941406,47.979984283447266,144.57000732421875
2024-01-05,180.09869384765625,461.993896484375,49.07856369018555,145.24000549316406
2024-01-08,184.4525604248047,468.5892639160156,52.23338317871094,149.10000610351562
2024-01-09,184.03506469726562,467.8783874511719,53.120052337646484,151.3699951171875
2024-01-10,185.07879638671875,470.5244445800781,54.32959747314453,153.72999572753906
2024-01-11,184.4823760986328,470.3171081542969,54.80141830444336,155.17999267578125
2024-01-12,184.81039428710938,470.6429138183594,54.68946075439453,154.6199951171875
2024-01-16,182.53408813476562,468.9150390625,56.360836029052734,153.16000366210938
2024-01-17,181.58975219726562,466.30853271484375,56.03196334838867,151.7100067138672
2024-01-18,187.50425720214844,470.4552917480469,57.08556365966797,153.5
2024-01-19,190.41676330566406,476.3200988769531,59.46866989135742,155.33999633789062
2024-01-22,192.73284912109375,477.32720947265625,59.63161087036133,154.77999877929688
2024-01-23,194.01513671875,478.7193298339844,59.85052490234375,156.02000427246094
2024-01-24,193.33920288085938,479.24261474609375,61.33897018432617,156.8699951171875
2024-01-25,193.0111846923828,481.84918212890625,61.593868255615234,157.75
2024-01-26,191.27162170410156,481.2370300292969,61.00809097290039,159.1199951171875
2024-01-29,190.58575439453125,485.0481262207031,62.441551208496094,161.25999450683594
2024-01-30,186.91775512695312,484.6729736328125,62.75043487548828,159.0
2024-01-31,183.2994842529297,476.7644348144531,61.503910064697266,155.1999969482422
2024-02-01,185.74481201171875,483.0043640136719,63.00333786010742,159.27999877929688
2024-02-02,184.7408447265625,488.0891418457031,66.13516235351562,171.80999755859375
2024-02-05,186.55990600585938,486.3119201660156,69.30597686767578,170.30999755859375
2024-02-06,188.17025756835938,487.7238464355469,68.19739532470703,169.14999389648438
2024-02-07,188.27960205078125,491.7916259765625,70.07267761230469,170.52999877929688
2024-02-08,187.19610595703125,492.0088195800781,69.6148452758789,169.83999633789062
2024-02-09,187.9624786376953,494.8524169921875,72.1059341430664,174.4499969482422
2024-02-12,186.27044677734375,494.63519287109375,72.22087860107422,172.33999633789062
2024-02-13,184.1703643798828,487.82257080078125,72.10093688964844,168.63999938964844
2024-02-14,183.2845458984375,492.2557067871094,73.87226867675781,170.97999572753906
2024-02-15,182.9959259033203,495.65216064453125,72.63072204589844,169.8000030517578
2024-02-16,181.45321655273438,493.1838073730469,72.58573913574219,169.50999450683594
2024-02-20,180.7067108154297,490.4686279296875,69.42593383789062,167.0800018310547
2024-02-21,181.4631805419922,490.91290283203125,67.4466781616211,168.58999633789062
2024-02-22,183.50352478027344,501.0726013183594,78.5085220336914,174.5800018310547
2024-02-23,181.66221618652344,501.4181823730469,78.78741455078125,174.99000549316406
2024-02-26,180.30860900878906,499.5816955566406,79.06232452392578,174.72999572753906
2024-02-27,181.77169799804688,500.50982666015625,78.67144775390625,173.5399932861328
2024-02-28,180.5673828125,499.84832763671875,77.63385772705078,173.16000366210938
2024-02-29,179.9005584716797,501.645263671875,79.0822982788086,176.75999450683594
2024-03-01,178.81565856933594,506.3548278808594,82.24810791015625,178.22000122070312
2024-03-04,174.277099609375,505.81182861328125,85.20500183105469,177.5800018310547
2024-03-05,169.3204803466797,500.7566223144531,85.93576049804688,174.1199951171875
2024-03-06,168.3251953125,503.2940673828125,88.67086029052734,173.50999450683594
2024-03-07,168.20574951171875,508.2900085449219,92.63855743408203,176.82000732421875
2024-03-08,169.9276123046875,505.2391357421875,87.49925231933594,175.35000610351562
